	xxx|yyy	player_name	tag	village_points	player_points	village_id	player_id	tribe_id	village_name
2910	530|556	kamikaze mike	NW.	5198	91344	3325	50087	70	Деревня варваров
2911	491|564	mirakses	NW.	5774	82863	3327	1992466	70	Б-7
2912	458|493	Valergen	Шпана	10909	89359	3328	848914936	10	xXx
2913	486|564	dificl	NW	5515	139323	3329	1507743	59	011
2914	532|557	AleXXX10	ВиА Б	2457	3429	3331	848927999	68	100.1
2915	538|467	green joy	-=ЛС=-	3853	91824	3332	848925255	1	012
2916	439|524	Yorick	NW	3854	94746	3333	2051054	59	Omicron Yorick 04
2917	533|444	гильд	-=ЛC=-	4359	17440	3334	1245582	27	Федеральные войска
2918	542|535	вол-чара	ВиА Б	5176	31095	3335	1150621	68	Кресты
2919	544|548	булочка	ВиА Б	3023	29964	3336	848942067	68	вали домой
2920	453|467	Я к тебе	Шпана	9761	51665	3337	2049079	10	Я к тебе с любовью
2921	466|446	korya93	Шпана	4678	67219	3339	1907898	10	006
2922	453|543	Колосажатель	NW.	2775	20882	3341	1893359	70	002
2923	558|475	Мишаня31	Живки	10048	37416	3342	848931865	11	Берлога
2924	478|561	Ewerverds	NW.	4002	75934	3343	2022096	70	Деревня варваров
2925	557|518	Доктор Пай	HuntrY	9656	145428	3344	1612607	34	Я Не ТрУс Но Я БоЮсЬ
2926	440|519	Yorick	NW	5198	94746	3345	2051054	59	Omicron Yorick 02
2927	545|548	Evgeniy90	ВиА Б	4278	4759	3346	848942949	68	Здесь живёт Evgeniy90
2928	556|465	Социальная Сеть	-=ЛC=-	569	22985	3347	1240047	27	[005]_Иду К тебе
2929	533|556	kamikaze mike	NW.	8619	91344	3348	50087	70	Здесь xgroverx
2930	447|462	САРУМАН	Апачи	2014	61549	3349	848920610	40	Б04. ~Равнина~
2931	539|545	deepjumper	HuntrY	8046	42963	3350	1592119	34	катюхина
2932	526|442	Тюфяк	-=ЛС=-	5733	95657	3351	848899351	1	009
2933	550|504	Airr	-=ЛC=-	7540	69811	3352	848888184	27	Нарбон Мартий
2934	493|486	Like a Wind	GAME	7707	280395	3353	1244572	31	Mama Said
2935	442|472	chertoffochka	Шпана	8586	122351	3354	2096250	10	Believer
2936	502|566	***EGOISTKA***	NW.	1436	21410	3355	848939613	70	006
2937	534|543	Kazimierz	ВиА Б	7004	14599	3356	848918395	68	003. Polonia
2938	485|438	Dron111	Апачи	764	10529	3357	2034648	40	Лион
2939	534|534	Lorden	HuntrY	5780	73355	3358	1624228	34	001.02 Гороховое поле
2940	439|523	Yorick	NW	4592	94746	3359	2051054	59	Omicron Yorick 05
2941	493|564	8Taras8	NW	7246	70673	3360	1245314	59	100.002 8Taras8
2942	477|561	dificl	NW	4607	139323	3361	1507743	59	013
2943	475|561	Кракатау	NW.	7693	54357	3362	553782	70	02_НЕГРАФ
2944	476|560	Кракатау	NW.	10301	54357	3363	553782	70	01_НЕКОРМУШКА
2945	524|560	.opa-na.	ВиА Б	2244	33000	3364	1559325	68	Деревня варваров
2946	559|475	Мишаня31	Живки	8376	37416	3367	848931865	11	Ого-го
2947	517|563	.opa-na.	ВиА Б	7323	33000	3368	1559325	68	Здесь живет
2948	508|534	GodVHS	HuntrX	9964	57377	3369	2091727	26	Cigane
2949	564|505	smur	ЖОПA	1203	1203	3370	848921994	101	Здесь живёт smur
2950	443|529	NeHeRTiti	NW.	4372	132083	3371	848944347	70	Механизированная
2951	489|559	Spitfire	NW.	6960	13017	3372	2079279	70	Scuderia Spitfire
2952	551|463	Arturpp	-=ЛС=-	2205	66887	3373	848915741	1	009
2953	503|534	Zevs	HuntrX	7052	78417	3376	2036	26	Крепость Thipa
2954	518|562	INACHE.	NW	7431	51486	3378	2009938	59	004. Дом доброго зла
2955	434|498	Frisstal	Шпана	4441	75266	3380	1190352	10	008.
2956	536|554	Русский Стиль	ВиА Б	4823	28427	3381	568365	68	Дом керамики
2957	564|516	COOZ	ЖОПA	871	871	3382	575736	101	Здесь живёт COOZ
2958	440|523	Yorick	NW	4428	94746	3383	2051054	59	Omicron Yorick 06
2959	474|442	ZaaS	Шпана	266	65261	3384	1445619	10	011
2960	499|565	Markus75	NW	3757	53558	3385	1662358	59	005 Деревня варваров
2961	473|558	Foks	NW	6945	69063	3386	46046	59	Бонусная деревня
2962	523|545	Dylin	HuntrX	6567	75888	3387	283721	26	100
2963	566|509	scor	HuntrY	863	24460	3388	1458783	34	005
2964	444|532	Polaykovsi777	NW	7614	72081	3389	848933947	59	003
2965	533|456	SUPERBIT2008	-=ЛС=-	7750	87656	3390	274564	1	Здесь не живёт nebr
2966	524|511	R0NIN	Живки	8180	36973	3391	848944196	11	Уэф
2967	559|471	-Voin-	Живки	869	9835	3392	1823071	11	Деревня варваров
2968	488|435	DamageDealer	Шпана	6728	53558	3393	848892159	10	Ещё Живой Спутник
2969	544|482	Artizus	-=ЛC=-	8149	85151	3394	2033902	27	[006] Talos
2970	472|441	Ragnar the Great	Шпана	2417	100962	3395	1548827	10	C-005 Psychopathy
2971	473|559	-RM-	NW.	3380	21651	3399	1562394	70	002
2972	542|540	KaPaIIyzZ	HuntrЙ	7405	22754	3400	1648255	77	002
2973	439|525	Yorick	NW	3949	94746	3401	2051054	59	Omicron Yorick 03
2974	540|478	Брат	-=ЛC=-	3066	31824	3402	1358161	27	Their name is Legion
2975	496|565	Tjapik	NW.	4938	79941	3403	1146332	70	Деревня варваров
2976	435|488	Frisstal	Шпана	2564	75266	3404	1190352	10	Деревня варваров
2977	487|436	DamageDealer	Шпана	9809	53558	3405	848892159	10	Альфа Фарма
2978	538|523	Voidheart	HuntrЙ	9302	15430	3406	848944543	77	V0idheart
2979	549|542	эйфория	HuntrY	5438	23271	3407	848944388	34	ветер полыни
2980	531|558	kamikaze mike	NW.	9304	91344	3408	50087	70	Здесь
2981	553|538	АнтипОFF	HuntrY	7567	58737	3410	1694033	34	Деревня варваров
2982	438|521	NeHeRTiti	NW.	10346	132083	3411	848944347	70	Цукерочка (через Э)
2983	548|523	Reckless Wanderer	HuntrX	4303	214685	3412	1632070	26	Деревня варваров
2984	436|494	Frisstal	Шпана	4278	75266	3413	1190352	10	010.
2985	455|546	XroM	NW	5187	64246	3415	557631	59	Легенда о Люке навозоходе
2986	563|514	.EndGame.	HuntrЙ	2482	36978	3416	1604796	77	Бонусная деревня
2987	483|445	Zloy Yakudza	-=ЛС=-	5665	97820	3417	1212085	1	Туяматуканава
2988	548|457	dubro	-=ЛC=-	1630	69498	3418	1585699	27	010. Лохмат Шило
2989	565|487	Гоpыныч	Живки	4384	61525	3420	1768847	11	Воблин
2990	515|436	talica	-=ЛC=-	7018	38941	3421	92509	27	Ведьма
2991	447|536	Polaykovsi777	NW	10181	72081	3422	848933947	59	001
2992	494|566	8Taras8	NW	6316	70673	3423	1245314	59	100.003 8Taras8
2993	471|548	INoXchOI	NW	8050	88681	3424	1183589	59	006
2994	517|439	talica	-=ЛC=-	2481	38941	3425	92509	27	Зима
2995	551|516	Ayreaelis	HuntrY	7074	130488	3426	2107610	34	009.Светлолесье
2996	439|520	popich	NW	5191	78198	3427	1526565	59	---(008)---
2997	506|536	Нубяра	HuntrЙ	10297	38682	3428	848923718	77	Атакую дэффом!
2998	564|518	Ayreaelis	HuntrY	959	130488	3429	2107610	34	019.Эребор
2999	518|564	.opa-na.	ВиА Б	9335	33000	3430	1559325	68	Здесь живёт .opa-na.
3000	566|488	Гоpыныч	Живки	3254	61525	3431	1768847	11	Даблин
3001	466|473	iscra	Шпана	6891	103400	3432	1065613	10	Пипец 02г
3002	556|469	mcmozzart	Живки	1811	9770	3433	1019077	11	Цыць
3003	448|538	Квазимода	NW	6748	112250	3434	848931337	59	А 005 Росби
3004	438|514	Туз.	NW	2916	96351	3435	1775179	59	-=015=-
3005	494|437	Blackened	-=ЛС=-	6013	46784	3436	848944217	1	Печаль
3006	560|471	Joker 1978	-=ЛC=-	701	23095	3437	1190389	27	004 СПАРТА
3007	441|527	Kaashtaan	NW.	1124	10473	3438	848932504	70	Деревня не варваров
3008	457|462	korya93	Шпана	7767	67219	3439	1907898	10	005
3009	506|437	talica	-=ЛC=-	661	38941	3440	92509	27	Полёт
3010	565|494	samat09	-=ЛС=-	4093	177136	3441	394546	1	Дворянин 3,3
3011	533|555	Deezex	ВиА Б	3837	19513	3443	848910490	68	3 Станкомаш
3012	462|453	iscra	Шпана	5443	103400	3444	1065613	10	Пипец 03к
3013	463|553	Wogd	NW	6280	79527	3445	2074812	59	005
3014	538|544	Lorden	HuntrY	7219	73355	3446	1624228	34	002.02 Морковное поле
3015	566|505	areaper	Живки	2544	71463	3447	20030	11	Теавилак-Шазьтсо Тунапи
3016	524|439	88Magnum88	-=ЛС=-	10083	101235	3448	848922770	1	004
3017	533|546	Deezex	ВиА Б	8542	19513	3449	848910490	68	1 ЧМК
3018	539|540	Bakines	ВиА Б	7401	11644	3451	2100836	68	город герой Баку
3019	502|436	3DShpion	-=ЛС=-	3630	144684	3452	848920934	1	Деревня варваров
3020	530|557	kamikaze mike	NW.	6593	91344	3453	50087	70	Здесь MsTaty
3021	534|445	гильд	-=ЛC=-	3145	17440	3454	1245582	27	Федеральная служба безопастности
3022	483|551	Dovah	NW	8946	47449	3455	371454	59	2) Агент Дарка
3023	564|515	кекс	HuntrЙ	1149	64117	3456	848934032	77	9.2 Меня
3024	559|529	Доктор Пай	HuntrY	6666	145428	3457	1612607	34	Бонусная деревня
3025	448|507	Damosha	NW	5361	115613	3458	352756	59	Дворянин
3026	532|559	AleXXX10	ВиА Б	972	3429	3459	848927999	68	100.2
3027	438|481	AndrikO	Апачи	10357	44371	3460	9429	40	Полянка страсти
3028	447|540	Polaykovsi777	NW	10273	72081	3461	848933947	59	002
3029	526|438	KOKANEE	-=ЛC=-	2338	58782	3462	328372	27	010
3030	549|545	SeregaXAM	ВиА Б	615	9591	3464	848944090	68	RIP4
3031	562|486	boorman	-=ЛC=-	2517	25060	3465	1073325	27	0.4.
3032	564|511	scor	HuntrY	2871	24460	3466	1458783	34	004
3033	504|532	Zevs	HuntrX	7317	78417	3467	2036	26	Крепость SoulArhiMaster
3034	446|537	Буяка	NW.	8518	32807	3470	2039577	70	Бу!
3035	527|561	kamikaze mike	NW.	1756	91344	3471	50087	70	Деревня варваров
3036	491|551	Desman	NW.	6293	37709	3472	394180	70	стата -1 вам)))
3037	485|436	Dron111	Апачи	2407	10529	3473	2034648	40	Ле Гранд Боше
3038	509|477	Ankuse	-=ЛС=-	3451	74976	3474	1129611	1	[003] Бодрость духа
3039	453|547	popich	NW	4818	78198	3475	1526565	59	---(010)---
3040	448|459	САРУМАН	Апачи	8517	61549	3476	848920610	40	Б01. ~.Минастирит.~
3041	567|506	Airr	-=ЛC=-	7217	69811	3477	848888184	27	Византия
3042	511|564	9731	NW	3362	51345	3480	848914540	59	Дворянин
3043	564|489	trukker	-=ЛС=-	6838	91054	3481	411942	1	008 Mordor
3044	480|438	Ханс Руди Гигер	-=ЛС=-	4020	96849	3482	2027254	1	C03
3045	439|521	popich	NW	4841	78198	3484	1526565	59	---(007)---
3046	543|530	Лорд Evgen	HuntrY	9708	74694	3485	1696628	34	Claу
3047	511|563	9731	NW	7866	51345	3487	848914540	59	Бонусная деревня
3048	512|566	-Ketti-	NW.	8526	36621	3488	1200416	70	Здесь живёт -Ketti-
3049	547|455	dubro	-=ЛC=-	535	69498	3489	1585699	27	013. Фальсификат
3050	507|532	Zevs	HuntrX	6844	78417	3491	2036	26	Крепость LEXX
3051	487|434	DamageDealer	Шпана	1636	53558	3494	848892159	10	Хвойная
3052	563|487	Hameleonchick46	Живки	8032	61406	3497	1571304	11	Дворянин
3053	539|467	Arturpp	-=ЛС=-	8038	66887	3498	848915741	1	002
3054	455|548	XroM	NW	4299	64246	3499	557631	59	Трактор движется среди звёзд
3055	521|438	Макроша	-=ЛC=-	3747	37322	3500	848937986	27	Перужда
3056	459|551	XroM	NW	4722	64246	3501	557631	59	Новая надежда на урожай
3057	514|436	Гук74	-=ЛC=-	2631	48272	3502	450871	27	Звезда 4
3058	523|560	.opa-na.	ВиА Б	6390	33000	3503	1559325	68	живет
3059	554|502	Hameleonchick46	Живки	10266	61406	3504	1571304	11	Спасибо Tigroo!
3060	565|503	samat09	-=ЛС=-	2749	177136	3506	394546	1	Дворянин 2,0
3061	482|563	Foks	NW	5533	69063	3507	46046	59	НОВЫЙ МИР
3062	550|455	ДейвиДжонс	-=ЛС=-	2810	41448	3508	848898455	1	Форт Порт-Ройал
3063	548|455	dubro	-=ЛC=-	1172	69498	3511	1585699	27	012. Картон на асфальте
3064	517|557	INACHE.	NW	7663	51486	3512	2009938	59	003. Дом высокого неба
3065	539|552	HoneyTroll	ВиА Б	1986	24553	3513	848916182	68	Lepus arcticus
3066	541|517	PIFAQOR	HuntrY	6887	100605	3514	1126715	34	PIFAQOR
3067	460|448	korya93	Шпана	9656	67219	3516	1907898	10	Здесь живёт korya93
3068	485|565	dificl	NW	5962	139323	3517	1507743	59	012
3069	519|436	Макроша	-=ЛC=-	1642	37322	3520	848937986	27	-------
3070	506|566	Сергейя	NW	5087	72585	3521	1319327	59	В. Ч.
3071	522|526	Addari	HuntrY	8678	122427	3522	848931730	34	001.7
3072	531|559	kamikaze mike	NW.	6695	91344	3523	50087	70	Здесь варвары
3073	567|494	samat09	-=ЛС=-	6351	177136	3524	394546	1	Дворянин -5
3074	516|565	9731	NW	1565	51345	3525	848914540	59	Дворянин
3075	564|491	Hameleonchick46	Живки	9137	61406	3526	1571304	11	Дворянин
3076	499|533	КаК сАм	HuntrX	9170	65525	3527	249701	26	Бункер 7
3077	438|527	Fdws	NW	6937	76694	3528	848919356	59	006 Дерево
3078	503|500	Mal4uK	-=ЛС=-	1021	69352	3529	1021565	1	013
3079	507|567	Сергейя	NW	3369	72585	3530	1319327	59	В. Ч.
3080	540|533	Лорд Evgen	HuntrY	8519	74694	3531	1696628	34	Маркова
3081	562|474	Мишаня31	Живки	3198	37416	3532	848931865	11	Деревня варваров
3082	541|552	булочка	ВиА Б	7614	29964	3533	848942067	68	разбуди меня
3083	452|493	RDL Burya	Шпана	4685	83796	3534	1076665	10	013.
3084	511|434	3DShpion	-=ЛС=-	9398	144684	3536	848920934	1	Bristol
3085	458|499	Maskito	Шпана	3690	83577	3537	848928944	10	011 Деревня варваров
3086	542|552	Harley Quinn	ВиА Б	1769	20440	3538	848935070	68	Отряд самоубийц
3087	517|435	Ханс Руди Гигер	-=ЛС=-	7373	96849	3539	2027254	1	B01
3088	456|496	funduk08	Шпана	5666	107037	3540	999421	10	Дворянин
3089	553|462	Arturpp	-=ЛС=-	1316	66887	3541	848915741	1	011
3090	435|504	777BAVARIA777	Шпана	8826	113604	3542	1873801	10	Здесь живёт Serger31
3091	534|558	Nostalgia	HuntrY	3610	61351	3543	1832678	34	Ордо Астра
3092	492|541	КаК сАм	HuntrX	9654	65525	3545	249701	26	Бункер 6
3093	524|438	Гук74	-=ЛC=-	2211	48272	3546	450871	27	Звезда 6
3094	441|469	BOND	Шпана	8642	114269	3547	1885079	10	004.Go home
3095	449|540	Marvable	NW.	7442	79282	3548	1445494	70	[002] Гинга
3096	435|507	777BAVARIA777	Шпана	3105	113604	3552	1873801	10	Деревня варваров
3097	449|458	lshtw	Шпана	6256	55232	3553	848901374	10	Бонусная деревня
3098	542|447	ДейвиДжонс	-=ЛС=-	753	41448	3554	848898455	1	Месть королевы Анны
3099	545|547	Evgeniy90	ВиА Б	481	4759	3555	848942949	68	Деревня варваров
3100	434|495	Frisstal	Шпана	5860	75266	3556	1190352	10	009.
3101	559|470	Delovar	Живки	6357	12699	3557	848944617	11	криндж
3102	482|565	Ewerverds	NW.	5095	75934	3558	2022096	70	Деревня варваров
3103	488|564	dificl	NW	6997	139323	3560	1507743	59	010
3104	550|498	areaper	Живки	10178	71463	3561	20030	11	Икни-Вонерх
3105	491|567	Desman	NW.	3299	37709	3562	394180	70	Деревня варваров
3106	461|498	korzina	Апачи	5446	5446	3563	337896	40	Здесь живёт korzina
3107	470|441	Jentosick	Шпана	3707	52123	3565	361170	10	006
3108	477|564	dificl	NW	4629	139323	3566	1507743	59	016
3109	539|555	булочка	ВиА Б	1098	29964	3567	848942067	68	тайная комната
3110	486|501	offair	GAME	10127	103630	3569	351667	31	Здесь жил CtrlAltDefeat
3111	481|562	Ewerverds	NW.	3607	75934	3571	2022096	70	Деревня варваров
3112	476|562	dificl	NW	9141	139323	3572	1507743	59	003
3113	504|506	ossiriss	-=ЛС=-	1112	99993	3573	2001797	1	ц100
3114	512|434	talica	-=ЛC=-	1207	38941	3574	92509	27	Кузница
3115	471|441	Ragnar the Great	Шпана	9625	100962	3575	1548827	10	C-002 Psychopathy
3116	562|480	Нунчаки	-=ЛС=-	5716	54517	3576	1568254	1	Бездарность
3117	465|558	Kotttt	NW.	5786	23514	3577	2085029	70	Дворянин
3118	501|433	Zelinskij	-=ЛC=-	567	44959	3578	848905135	27	Деревня варваров
3119	540|448	ДейвиДжонс	-=ЛС=-	6951	41448	3579	848898455	1	Часовня Анжелики Тич
3120	564|514	Ayreaelis	HuntrY	774	130488	3580	2107610	34	020.Минас Тирит
3121	494|506	IIcbIX...	HuntrX	582	90320	3581	576406	26	102
3122	480|562	Ewerverds	NW.	4751	75934	3582	2022096	70	Деревня варваров
3123	477|562	Кракатау	NW.	5302	54357	3586	553782	70	03_НЕКОНФЕДЕРАЦИЯ
3124	537|518	PIFAQOR	HuntrY	6237	100605	3587	1126715	34	PIFAQOR
3125	458|549	ТаКоторуюНельзяНазывать	NW.	3979	34876	3588	1471482	70	wonderfullife
3126	544|522	Lady infinity	HuntrY	5752	41706	3589	1619719	34	-=003=-
3127	490|564	mirakses	NW.	5925	82863	3590	1992466	70	Б-6
3128	459|538	OliWi	NW.	5924	71884	3591	848944317	70	[010] Cardano
3129	534|462	SUPERBIT2008	-=ЛС=-	8344	87656	3593	274564	1	Mongol.ufa
3130	566|512	Ayreaelis	HuntrY	793	130488	3594	2107610	34	021.Утес Азерота
3131	445|540	Салага5	NW.	964	19256	3595	1968551	70	003..
3132	497|567	Tjapik	NW.	5203	79941	3598	1146332	70	Деревня варваров
3133	512|567	-Ketti-	NW.	4784	36621	3599	1200416	70	Здесь живет -Ketti-
3134	529|558	kamikaze mike	NW.	2511	91344	3600	50087	70	Деревня варваров
3135	441|529	Darksol	NW	2244	90873	3601	1512777	59	Long way
3136	543|531	Onliner	HuntrЙ	9735	24328	3602	1929487	77	Здесь живёт Onliner
3137	445|537	Буяка	NW.	3150	32807	3603	2039577	70	Бу!
3138	557|534	MBD BOY	HuntrX	1584	49769	3604	300462	26	Дворянин
3139	439|469	chertoffochka	Шпана	1053	122351	3605	2096250	10	Деревня варваров
3140	446|542	Салага5	NW.	725	19256	3606	1968551	70	005..
3141	539|448	KOKANEE	-=ЛC=-	7252	58782	3608	328372	27	004
3142	539|446	Невидимый	-=ЛС=-	341	55840	3609	353201	1	Деревня варваров
3143	525|437	KOKANEE	-=ЛC=-	406	58782	3610	328372	27	014
3144	436|483	AndrikO	Апачи	1359	44371	3612	9429	40	Логово Абьюзера кв7
3145	487|435	DamageDealer	Шпана	7754	53558	3613	848892159	10	Дальний Разнос
